Z;A;E;dE;f1;df1
65;159;26.8;0.0;1.0300000000000001e-07;5.31e-08
65;159;26.9;0.0;1.0199999999999999e-07;5.29e-08
66;163;6.74;0.0;1.8399999999999998e-07;5.61e-09
66;163;7.01;0.0;2.01e-07;6.01e-09
66;163;7.28;0.0;1.9e-07;6.2e-09
66;163;7.55;0.0;2.19e-07;7.63e-09
66;163;7.83;0.0;2.37e-07;8.25e-09
66;163;8.28;0.0;2.93e-07;1.02e-08
66;163;8.73;0.0;3.48e-07;1.26e-08
66;163;9.2;0.0;4.6e-07;1.75e-08
66;163;9.82;0.0;6.26e-07;2.37e-08
66;163;10.46;0.0;8.179999999999999e-07;3.32e-08
66;163;11.12;0.0;1.22e-06;4.77e-08
66;163;11.8;0.0;1.93e-06;7.42e-08
66;163;12.49;0.0;2.09e-06;8.23e-08
66;163;13.21;0.0;1.55e-06;6.09e-08
66;162;8.31;0.0;1.34e-07;2.8600000000000005e-09
66;162;8.45;0.0;2.2e-07;4.99e-09
66;162;8.75;0.0;3.3100000000000004e-07;9.220000000000001e-09
66;162;8.95;0.0;3.83e-07;1.16e-08
66;162;9.2;0.0;4.69e-07;1.48e-08
66;162;9.51;0.0;5.14e-07;1.74e-08
66;162;10.14;0.0;6.620000000000001e-07;2.46e-08
66;162;10.79;0.0;1.02e-06;3.55e-08
66;162;11.46;0.0;1.47e-06;5.33e-08
66;162;12.14;0.0;1.95e-06;7.2e-08
66;162;12.85;0.0;1.79e-06;6.7e-08
66;162;13.57;0.0;1.41e-06;5.34e-08
67;165;8.51;0.0;2.7800000000000003e-07;1.16e-08
67;165;9.0;0.0;4.46e-07;2.12e-08
67;165;10.01;0.0;7.6e-07;3.4500000000000005e-08
67;165;11.01;0.0;1.26e-06;5.4400000000000004e-08
67;165;11.4;0.0;1.58e-06;6.22e-08
67;165;11.51;0.0;1.72e-06;6.84e-08
67;165;11.92;0.0;2.14e-06;8.4e-08
67;165;12.37;0.0;2.3e-06;9.42e-08
67;165;12.88;0.0;2.18e-06;1.06e-07
67;165;13.35;0.0;1.99e-06;9.84e-08
67;165;13.87;0.0;1.82e-06;9.19e-08
67;165;14.35;0.0;1.75e-06;8.08e-08
67;165;14.85;0.0;1.76e-06;6.929999999999999e-08
67;165;14.94;0.0;1.77e-06;6.950000000000001e-08
67;165;15.07;0.0;1.79e-06;6.96e-08
67;165;15.35;0.0;1.83e-06;7.01e-08
67;165;15.58;0.0;1.83e-06;6.55e-08
67;165;15.81;0.0;1.82e-06;6.02e-08
67;165;16.04;0.0;1.76e-06;5.7699999999999994e-08
67;165;16.33;0.0;1.68e-06;5.55e-08
67;165;16.56;0.0;1.58e-06;5.6e-08
67;165;16.8;0.0;1.46e-06;5.6399999999999995e-08
67;165;17.29;0.0;1.18e-06;5.55e-08
67;165;17.78;0.0;9.259999999999999e-07;5.4500000000000005e-08
67;165;18.27;0.0;7.39e-07;5.26e-08
67;165;18.78;0.0;6.18e-07;4.74e-08
67;165;19.24;0.0;5.33e-07;4.4699999999999997e-08
67;165;19.75;0.0;4.4e-07;4.22e-08
67;165;20.22;0.0;3.69e-07;3.94e-08
67;165;20.7;0.0;3.16e-07;3.68e-08
67;165;21.23;0.0;2.8e-07;3.25e-08
67;165;21.72;0.0;2.55e-07;2.8700000000000002e-08
67;165;22.21;0.0;2.43e-07;2.54e-08
68;168;8.36;0.0;3.2200000000000005e-07;1.97e-07
68;168;8.55;0.0;1.42e-07;1.83e-07
68;168;8.8;0.0;3.75e-07;2.2699999999999998e-07
68;168;9.02;0.0;4.81e-07;2.12e-07
68;168;9.23;0.0;3.7600000000000003e-07;2.35e-07
68;168;9.46;0.0;6.420000000000001e-07;2.2e-07
68;168;9.74;0.0;7.3e-07;2.3199999999999999e-07
68;168;10.03;0.0;9.770000000000001e-07;2.16e-07
68;168;10.32;0.0;1.19e-06;2.1e-07
68;168;10.55;0.0;1.3e-06;2.0600000000000002e-07
68;168;10.73;0.0;1.58e-06;2.1800000000000002e-07
68;168;10.98;0.0;1.41e-06;2.37e-07
68;168;11.29;0.0;1.91e-06;2.15e-07
68;168;11.51;0.0;1.91e-06;2.19e-07
68;168;11.76;0.0;1.97e-06;2.21e-07
68;168;12.01;0.0;2.25e-06;2.24e-07
68;168;12.18;0.0;1.98e-06;2.1399999999999998e-07
68;168;12.48;0.0;2.08e-06;2.22e-07
68;168;12.69;0.0;1.83e-06;2.12e-07
68;168;13.0;0.0;1.81e-06;2.2e-07
68;168;13.26;0.0;1.88e-06;2.03e-07
68;168;13.46;0.0;1.75e-06;2.0600000000000002e-07
68;168;13.74;0.0;1.58e-06;2.0199999999999998e-07
68;168;14.02;0.0;2.08e-06;1.92e-07
68;168;14.26;0.0;1.6e-06;1.95e-07
68;168;14.49;0.0;1.68e-06;2.1e-07
68;168;14.75;0.0;1.87e-06;2.0600000000000002e-07
68;168;14.99;0.0;1.58e-06;1.97e-07
68;168;15.25;0.0;1.95e-06;1.99e-07
68;168;15.48;0.0;1.79e-06;1.91e-07
68;168;15.72;0.0;1.62e-06;1.8800000000000002e-07
68;168;15.99;0.0;1.8e-06;1.95e-07
68;168;16.21;0.0;1.34e-06;1.82e-07
68;168;16.42;0.0;1.38e-06;1.9e-07
68;168;16.68;0.0;1.39e-06;1.82e-07
68;168;16.91;0.0;1.23e-06;1.74e-07
68;168;17.16;0.0;8.74e-07;1.7699999999999998e-07
68;168;17.42;0.0;8.32e-07;1.8399999999999998e-07
68;168;17.68;0.0;8.29e-07;1.7699999999999998e-07
68;168;17.87;0.0;5.05e-07;1.8e-07
68;168;18.25;0.0;7.84e-07;1.71e-07
68;168;18.76;0.0;3.61e-07;1.85e-07
68;168;19.26;0.0;2.07e-07;1.7600000000000001e-07
68;168;19.72;0.0;2.73e-07;1.8e-07
69;169;8.26;0.0;1.43e-07;5.3600000000000005e-09
69;169;8.51;0.0;2.6e-07;9.58e-09
69;169;8.75;0.0;3.03e-07;1.1000000000000001e-08
69;169;9.0;0.0;3.35e-07;1.18e-08
69;169;9.25;0.0;3.83e-07;1.4299999999999999e-08
69;169;9.51;0.0;4.39e-07;1.72e-08
69;169;9.74;0.0;4.9e-07;1.91e-08
69;169;10.01;0.0;5.54e-07;2.18e-08
69;169;10.25;0.0;6.35e-07;2.49e-08
69;169;10.49;0.0;7.420000000000001e-07;2.84e-08
69;169;10.76;0.0;8.96e-07;3.31e-08
69;169;11.01;0.0;1.06e-06;3.8900000000000004e-08
69;169;11.26;0.0;1.27e-06;4.7800000000000005e-08
69;169;11.51;0.0;1.51e-06;5.8499999999999994e-08
69;169;12.0;0.0;1.9e-06;7.8e-08
69;169;12.49;0.0;1.98e-06;8.269999999999999e-08
69;169;13.0;0.0;1.78e-06;7.89e-08
69;169;13.51;0.0;1.57e-06;7.089999999999999e-08
69;169;14.0;0.0;1.53e-06;6.84e-08
69;169;14.5;0.0;1.7e-06;6.8e-08
69;169;14.85;0.0;1.83e-06;7.320000000000001e-08
69;169;14.98;0.0;1.85e-06;7.84e-08
69;169;15.35;0.0;1.94e-06;7.72e-08
69;169;15.58;0.0;1.94e-06;6.68e-08
69;169;15.81;0.0;1.9e-06;5.97e-08
69;169;15.95;0.0;1.86e-06;5.96e-08
69;169;16.33;0.0;1.73e-06;5.5599999999999995e-08
69;169;16.56;0.0;1.62e-06;5.29e-08
69;169;16.8;0.0;1.48e-06;5.24e-08
69;169;17.29;0.0;1.18e-06;5.46e-08
69;169;17.78;0.0;9.140000000000001e-07;5.1500000000000005e-08
69;169;18.27;0.0;7.4e-07;5.09e-08
69;169;18.78;0.0;6.01e-07;4.3e-08
69;169;19.24;0.0;5E-07;3.62e-08
69;169;19.75;0.0;4.1200000000000004e-07;3.11e-08
69;169;20.22;0.0;3.6200000000000004e-07;2.8599999999999998e-08
69;169;20.7;0.0;3.27e-07;2.61e-08
69;169;21.23;0.0;2.95e-07;2.4e-08
69;169;21.72;0.0;2.7100000000000003e-07;2.28e-08
69;169;22.21;0.0;2.55e-07;2.04e-08
69;169;22.71;0.0;2.43e-07;1.69e-08
69;169;23.15;0.0;2.3100000000000002e-07;1.51e-08
69;169;23.66;0.0;2.1399999999999998e-07;1.48e-08
69;169;24.17;0.0;1.96e-07;1.33e-08
69;169;24.62;0.0;1.8399999999999998e-07;1.23e-08
70;174;8.4;0.0;1.85e-07;2.01e-07
70;174;8.69;0.0;2.3e-07;1.95e-07
70;174;8.89;0.0;5.95e-07;2.15e-07
70;174;9.14;0.0;4.839999999999999e-07;1.9e-07
70;174;9.37;0.0;7.68e-07;2.0399999999999997e-07
70;174;9.66;0.0;5.389999999999999e-07;2.15e-07
70;174;9.9;0.0;7.8e-07;2.1e-07
70;174;10.17;0.0;1.19e-06;2.1300000000000001e-07
70;174;10.41;0.0;1.33e-06;2E-07
70;174;10.68;0.0;1.39e-06;1.95e-07
70;174;10.91;0.0;1.14e-06;1.99e-07
70;174;11.17;0.0;2.03e-06;1.94e-07
70;174;11.44;0.0;2.11e-06;2.05e-07
70;174;11.68;0.0;2.32e-06;2.01e-07
70;174;11.96;0.0;2.78e-06;2.1800000000000002e-07
70;174;12.18;0.0;2.85e-06;1.99e-07
70;174;12.48;0.0;2.62e-06;1.95e-07
70;174;12.67;0.0;2.7e-06;1.99e-07
70;174;12.92;0.0;2.55e-06;1.8800000000000002e-07
70;174;13.14;0.0;2.58e-06;1.98e-07
70;174;13.43;0.0;2.51e-06;1.94e-07
70;174;13.71;0.0;2.42e-06;1.9e-07
70;174;13.92;0.0;2.26e-06;1.87e-07
70;174;14.17;0.0;2.22e-06;1.8399999999999998e-07
70;174;14.41;0.0;2.23e-06;1.87e-07
70;174;14.67;0.0;2.25e-06;2.07e-07
70;174;14.92;0.0;1.9e-06;1.98e-07
70;174;15.19;0.0;2.3e-06;2.0600000000000002e-07
70;174;15.46;0.0;2.01e-06;1.91e-07
70;174;15.71;0.0;2.18e-06;1.8800000000000002e-07
70;174;15.95;0.0;1.91e-06;2.01e-07
70;174;16.19;0.0;2.11e-06;2.0399999999999997e-07
70;174;16.45;0.0;1.74e-06;1.85e-07
70;174;16.65;0.0;1.47e-06;2.03e-07
70;174;16.94;0.0;1.37e-06;2.05e-07
70;174;17.16;0.0;1.16e-06;1.92e-07
70;174;17.41;0.0;1.11e-06;1.99e-07
70;174;17.7;0.0;9.9e-07;1.7600000000000001e-07
70;174;17.94;0.0;6.67e-07;1.69e-07
70;174;18.22;0.0;7.47e-07;1.9e-07
70;174;18.46;0.0;4.839999999999999e-07;1.83e-07
70;174;18.73;0.0;6.809999999999999e-07;1.85e-07
70;174;19.13;0.0;4.1700000000000004e-07;1.8600000000000002e-07
70;174;19.42;0.0;4.15e-07;1.97e-07
70;174;19.68;0.0;5.33e-07;1.98e-07
70;174;19.93;0.0;3.83e-07;2.05e-07
70;174;20.36;0.0;5.71e-07;2E-07
71;175;8.35;0.0;2.3600000000000002e-07;8.84e-08
71;175;8.62;0.0;3.53e-07;8.800000000000001e-08
71;175;8.89;0.0;4.4e-07;8.779999999999999e-08
71;175;9.16;0.0;3.38e-07;8.76e-08
71;175;9.44;0.0;4.7e-07;8.74e-08
71;175;9.71;0.0;5.26e-07;8.71e-08
71;175;9.98;0.0;6.1e-07;8.689999999999999e-08
71;175;10.25;0.0;7.09e-07;8.630000000000001e-08
71;175;10.52;0.0;8.9e-07;8.660000000000001e-08
71;175;10.8;0.0;1.01e-06;8.67e-08
71;175;11.07;0.0;1.19e-06;8.619999999999999e-08
71;175;11.34;0.0;1.46e-06;8.57e-08
71;175;11.61;0.0;1.73e-06;8.59e-08
71;175;11.88;0.0;1.88e-06;8.619999999999999e-08
71;175;12.16;0.0;2.06e-06;8.56e-08
71;175;12.43;0.0;2.2e-06;8.51e-08
71;175;12.7;0.0;2.12e-06;8.54e-08
71;175;12.97;0.0;1.97e-06;8.56e-08
71;175;13.24;0.0;1.81e-06;8.52e-08
71;175;13.52;0.0;1.82e-06;8.470000000000001e-08
71;175;13.79;0.0;1.77e-06;8.49e-08
71;175;14.06;0.0;1.83e-06;8.51e-08
71;175;14.33;0.0;1.81e-06;8.470000000000001e-08
71;175;14.6;0.0;1.84e-06;8.44e-08
71;175;14.88;0.0;1.84e-06;8.45e-08
71;175;15.15;0.0;1.9e-06;8.470000000000001e-08
71;175;15.42;0.0;1.8e-06;8.44e-08
71;175;15.69;0.0;1.74e-06;8.4e-08
71;175;15.96;0.0;1.63e-06;8.32e-08
71;175;16.24;0.0;1.58e-06;8.279999999999999e-08
71;175;16.51;0.0;1.43e-06;8.25e-08
71;175;16.78;0.0;1.23e-06;8.220000000000001e-08
71;175;17.05;0.0;1.14e-06;8.19e-08
71;175;17.32;0.0;1.03e-06;8.109999999999999e-08
71;175;17.6;0.0;8.97e-07;8.08e-08
71;175;17.87;0.0;8.15e-07;8.060000000000001e-08
71;175;18.14;0.0;6.979999999999999e-07;8.03e-08
71;175;18.41;0.0;6.22e-07;8.01e-08
71;175;18.68;0.0;5.85e-07;7.940000000000001e-08
71;175;18.96;0.0;4.85e-07;7.91e-08
71;175;19.23;0.0;4.1e-07;7.89e-08
71;175;19.5;0.0;4.6299999999999995e-07;7.87e-08
71;175;19.77;0.0;3.7200000000000005e-07;7.85e-08
71;175;20.04;0.0;3.55e-07;7.79e-08
71;175;20.32;0.0;3.44e-07;7.77e-08
71;175;20.59;0.0;3.7799999999999997e-07;7.75e-08
71;175;20.86;0.0;3.19e-07;7.730000000000001e-08
71;175;21.13;0.0;2.96e-07;7.72e-08
71;175;21.4;0.0;2.66e-07;7.66e-08
71;175;21.68;0.0;2.63e-07;7.64e-08
71;175;21.95;0.0;2.33e-07;7.63e-08
71;175;22.22;0.0;2.41e-07;7.61e-08
71;175;22.49;0.0;2.21e-07;7.56e-08
71;175;22.76;0.0;2.82e-07;7.55e-08
71;175;23.04;0.0;2.12e-07;7.53e-08
72;178;9.04;0.0;5.14e-07;1.92e-08
72;178;9.17;0.0;5.870000000000001e-07;1.89e-08
72;178;9.29;0.0;6.21e-07;2.8e-08
72;178;9.42;0.0;6.86e-07;2.76e-08
72;178;9.54;0.0;6.76e-07;2.73e-08
72;178;9.67;0.0;7.159999999999999e-07;2.69e-08
72;178;9.79;0.0;7.67e-07;3.54e-08
72;178;9.92;0.0;8.32e-07;3.5e-08
72;178;10.04;0.0;9.159999999999999e-07;3.46e-08
72;178;10.17;0.0;8.96e-07;4.26e-08
72;178;10.29;0.0;9.1e-07;5.0599999999999996e-08
72;178;10.42;0.0;9.740000000000001e-07;4.9900000000000003e-08
72;178;10.54;0.0;1.13e-06;4.9400000000000006e-08
72;178;10.67;0.0;1.21e-06;5.6900000000000007e-08
72;178;10.79;0.0;1.15e-06;5.63e-08
72;178;10.92;0.0;1.33e-06;6.349999999999999e-08
72;178;11.04;0.0;1.33e-06;6.29e-08
72;178;11.17;0.0;1.55e-06;6.99e-08
72;178;11.29;0.0;1.73e-06;7.68e-08
72;178;11.42;0.0;1.82e-06;7.599999999999999e-08
72;178;11.54;0.0;1.82e-06;7.52e-08
72;178;11.67;0.0;2E-06;8.179999999999999e-08
72;178;11.79;0.0;2.23e-06;8.83e-08
72;178;11.92;0.0;2.22e-06;8.730000000000001e-08
72;178;12.04;0.0;2.51e-06;9.37e-08
72;178;12.17;0.0;2.37e-06;1.0699999999999999e-07
72;178;12.29;0.0;2.41e-06;1.06e-07
72;178;12.42;0.0;2.5e-06;1.12e-07
72;178;12.54;0.0;2.68e-06;1.11e-07
72;178;12.67;0.0;2.43e-06;1.1599999999999999e-07
72;178;12.79;0.0;2.47e-06;1.15e-07
72;178;12.92;0.0;2.5e-06;1.14e-07
72;178;13.04;0.0;2.18e-06;1.2e-07
72;178;13.17;0.0;2.38e-06;1.32e-07
72;178;13.29;0.0;2.19e-06;1.31e-07
72;178;13.42;0.0;2E-06;1.36e-07
72;178;13.54;0.0;1.83e-06;1.28e-07
72;178;13.67;0.0;2.03e-06;1.4e-07
72;178;13.79;0.0;1.92e-06;1.32e-07
72;178;13.92;0.0;1.82e-06;1.43e-07
72;178;14.04;0.0;1.92e-06;1.24e-07
72;178;14.17;0.0;1.69e-06;1.29e-07
72;178;14.29;0.0;1.85e-06;1.34e-07
72;178;14.42;0.0;1.89e-06;1.14e-07
72;178;14.54;0.0;1.92e-06;1.13e-07
72;178;14.67;0.0;1.73e-06;1.06e-07
72;178;14.79;0.0;1.68e-06;1.11e-07
72;178;14.92;0.0;1.81e-06;1.1e-07
72;178;15.04;0.0;1.87e-06;7.5e-08
72;178;15.17;0.0;1.97e-06;7.43e-08
72;178;15.29;0.0;1.93e-06;7.37e-08
72;178;15.42;0.0;1.89e-06;6.75e-08
72;178;15.54;0.0;1.83e-06;6.7e-08
72;178;15.67;0.0;1.92e-06;7.2e-08
72;178;15.79;0.0;1.95e-06;6.59e-08
72;178;15.92;0.0;1.83e-06;7.08e-08
72;178;16.04;0.0;1.76e-06;5.9500000000000003e-08
72;178;16.17;0.0;1.67e-06;5.9000000000000006e-08
72;178;16.29;0.0;1.6e-06;5.86e-08
72;178;16.42;0.0;1.56e-06;5.81e-08
72;178;16.54;0.0;1.55e-06;5.24e-08
72;178;16.67;0.0;1.43e-06;6.24e-08
72;178;16.79;0.0;1.31e-06;5.68e-08
72;178;16.92;0.0;1.27e-06;5.1299999999999996e-08
72;178;17.04;0.0;1.21e-06;5.6e-08
72;178;17.17;0.0;1.2e-06;5.0499999999999996e-08
72;178;17.29;0.0;1.08e-06;5.019999999999999e-08
72;178;17.42;0.0;1.05e-06;4.98e-08
72;178;17.54;0.0;9.15e-07;4.95e-08
72;178;17.67;0.0;9.079999999999999e-07;4.91e-08
72;178;17.79;0.0;8.82e-07;4.88e-08
72;178;17.92;0.0;8.86e-07;4.36e-08
72;178;18.04;0.0;8.459999999999999e-07;4.8099999999999994e-08
72;178;18.17;0.0;7.259999999999999e-07;4.3e-08
72;178;18.29;0.0;8.109999999999999e-07;4.74e-08
72;178;18.42;0.0;6.970000000000001e-07;4.24e-08
72;178;18.54;0.0;7.95e-07;4.6799999999999996e-08
72;178;18.67;0.0;6.970000000000001e-07;4.6500000000000006e-08
72;178;18.79;0.0;7.29e-07;4.6200000000000003e-08
72;178;18.92;0.0;5.96e-07;4.13e-08
72;178;19.04;0.0;5.79e-07;4.56e-08
72;178;19.17;0.0;6.47e-07;4.5199999999999994e-08
72;178;19.29;0.0;4.2200000000000005e-07;4.95e-08
72;178;19.42;0.0;5.81e-07;4.91e-08
72;178;19.54;0.0;3.4899999999999996e-07;5.33e-08
72;178;19.67;0.0;5.16e-07;5.29e-08
72;178;19.79;0.0;4.21e-07;5.26e-08
72;178;19.92;0.0;5.09e-07;5.6600000000000004e-08
72;178;20.04;0.0;2.74e-07;6.06e-08
72;180;9.04;0.0;5.38e-07;1.92e-08
72;180;9.17;0.0;5.629999999999999e-07;2.84e-08
72;180;9.29;0.0;5.79e-07;2.8e-08
72;180;9.42;0.0;6.35e-07;2.76e-08
72;180;9.54;0.0;7.009999999999999e-07;3.64e-08
72;180;9.67;0.0;7.179999999999999e-07;3.59e-08
72;180;9.79;0.0;7.68e-07;3.54e-08
72;180;9.92;0.0;7.709999999999999e-07;4.37e-08
72;180;10.04;0.0;8.15e-07;4.32e-08
72;180;10.17;0.0;9.55e-07;4.26e-08
72;180;10.29;0.0;9.78e-07;5.0599999999999996e-08
72;180;10.42;0.0;1.02e-06;4.9900000000000003e-08
72;180;10.54;0.0;9.709999999999999e-07;5.76e-08
72;180;10.67;0.0;9.75e-07;6.5e-08
72;180;10.79;0.0;1.17e-06;6.43e-08
72;180;10.92;0.0;1.22e-06;6.349999999999999e-08
72;180;11.04;0.0;1.37e-06;7.07e-08
72;180;11.17;0.0;1.33e-06;6.21e-08
72;180;11.29;0.0;1.55e-06;6.91e-08
72;180;11.42;0.0;1.53e-06;6.84e-08
72;180;11.54;0.0;1.85e-06;7.52e-08
72;180;11.67;0.0;2.19e-06;8.92e-08
72;180;11.79;0.0;2.08e-06;8.09e-08
72;180;11.92;0.0;2.22e-06;8.730000000000001e-08
72;180;12.04;0.0;2.23e-06;8.64e-08
72;180;12.17;0.0;2.52e-06;9.269999999999999e-08
72;180;12.29;0.0;2.41e-06;9.17e-08
72;180;12.42;0.0;2.59e-06;9.08e-08
72;180;12.54;0.0;2.57e-06;9.679999999999999e-08
72;180;12.67;0.0;2.4e-06;1.0300000000000001e-07
72;180;12.79;0.0;2.35e-06;1.0199999999999999e-07
72;180;12.92;0.0;2.46e-06;1.0099999999999999e-07
72;180;13.04;0.0;2.46e-06;1.13e-07
72;180;13.17;0.0;2.19e-06;1.12e-07
72;180;13.29;0.0;2.23e-06;1.11e-07
72;180;13.42;0.0;1.98e-06;1.23e-07
72;180;13.54;0.0;1.98e-06;1.2199999999999998e-07
72;180;13.67;0.0;1.89e-06;1.14e-07
72;180;13.79;0.0;1.9e-06;1.0099999999999999e-07
72;180;13.92;0.0;1.66e-06;9.970000000000001e-08
72;180;14.04;0.0;1.71e-06;8.65e-08
72;180;14.17;0.0;1.7e-06;8.57e-08
72;180;14.29;0.0;1.64e-06;8.5e-08
72;180;14.42;0.0;1.85e-06;9.619999999999999e-08
72;180;14.54;0.0;1.72e-06;8.949999999999999e-08
72;180;14.67;0.0;1.75e-06;8.87e-08
72;180;14.79;0.0;1.78e-06;8.210000000000001e-08
72;180;14.92;0.0;1.93e-06;7.56e-08
72;180;15.04;0.0;1.84e-06;5.19e-08
72;180;15.17;0.0;1.9e-06;5.1500000000000005e-08
72;180;15.29;0.0;2.01e-06;5.11e-08
72;180;15.42;0.0;1.86e-06;5.62e-08
72;180;15.54;0.0;1.94e-06;5.5800000000000003e-08
72;180;15.67;0.0;1.95e-06;5.54e-08
72;180;15.79;0.0;1.82e-06;5.49e-08
72;180;15.92;0.0;1.81e-06;5.4500000000000005e-08
72;180;16.04;0.0;1.81e-06;4.87e-08
72;180;16.17;0.0;1.74e-06;4.29e-08
72;180;16.29;0.0;1.56e-06;4.26e-08
72;180;16.42;0.0;1.57e-06;4.75e-08
72;180;16.54;0.0;1.44e-06;4.2e-08
72;180;16.67;0.0;1.32e-06;4.6799999999999996e-08
72;180;16.79;0.0;1.42e-06;4.13e-08
72;180;16.92;0.0;1.27e-06;4.61e-08
72;180;17.04;0.0;1.18e-06;4.58e-08
72;180;17.17;0.0;1.05e-06;4.55e-08
72;180;17.29;0.0;1.09e-06;4.0099999999999995e-08
72;180;17.42;0.0;1E-06;4.4800000000000004e-08
72;180;17.54;0.0;9.89e-07;4.45e-08
72;180;17.67;0.0;9.520000000000001e-07;4.42e-08
72;180;17.79;0.0;7.7e-07;4.3899999999999996e-08
72;180;17.92;0.0;7.65e-07;4.36e-08
72;180;18.04;0.0;7.6e-07;4.8099999999999994e-08
72;180;18.17;0.0;8.540000000000001e-07;4.77e-08
72;180;18.29;0.0;7.4e-07;3.79e-08
72;180;18.42;0.0;7.35e-07;4.24e-08
72;180;18.54;0.0;6.83e-07;4.6799999999999996e-08
72;180;18.67;0.0;6.5e-07;5.11e-08
72;180;18.79;0.0;7.43e-07;4.6200000000000003e-08
72;180;18.92;0.0;6.92e-07;4.58e-08
72;180;19.04;0.0;6.74e-07;4.56e-08
72;180;19.17;0.0;5.520000000000001e-07;4.98e-08
72;180;19.29;0.0;5.04e-07;4.05e-08
72;180;19.42;0.0;5.49e-07;4.4699999999999997e-08
72;180;19.54;0.0;3.89e-07;4.88e-08
72;180;19.67;0.0;5.560000000000001e-07;4.85e-08
72;180;19.79;0.0;3.51e-07;4.82e-08
72;180;19.92;0.0;4.21e-07;4.79e-08
72;180;20.04;0.0;3.0399999999999997e-07;5.19e-08
72;176;9.04;0.0;5.16e-07;1.92e-08
72;176;9.17;0.0;5.32e-07;1.89e-08
72;176;9.29;0.0;5.7e-07;1.8700000000000002e-08
72;176;9.42;0.0;5.96e-07;2.76e-08
72;176;9.54;0.0;6.35e-07;2.73e-08
72;176;9.67;0.0;6.67e-07;2.69e-08
72;176;9.79;0.0;6.38e-07;3.54e-08
72;176;9.92;0.0;7.970000000000001e-07;3.5e-08
72;176;10.04;0.0;8.02e-07;4.32e-08
72;176;10.17;0.0;9.13e-07;3.41e-08
72;176;10.29;0.0;9.61e-07;4.21e-08
72;176;10.42;0.0;1.03e-06;4.16e-08
72;176;10.54;0.0;1.14e-06;4.9400000000000006e-08
72;176;10.67;0.0;1.22e-06;4.88e-08
72;176;10.79;0.0;1.29e-06;5.63e-08
72;176;10.92;0.0;1.34e-06;5.5599999999999995e-08
72;176;11.04;0.0;1.49e-06;6.29e-08
72;176;11.17;0.0;1.6e-06;5.4400000000000004e-08
72;176;11.29;0.0;1.63e-06;6.15e-08
72;176;11.42;0.0;1.78e-06;6.84e-08
72;176;11.54;0.0;1.96e-06;7.52e-08
72;176;11.67;0.0;2.01e-06;7.43e-08
72;176;11.79;0.0;2.19e-06;7.36e-08
72;176;11.92;0.0;2.29e-06;6.55e-08
72;176;12.04;0.0;2.33e-06;7.92e-08
72;176;12.17;0.0;2.4e-06;7.84e-08
72;176;12.29;0.0;2.6e-06;8.470000000000001e-08
72;176;12.42;0.0;2.62e-06;8.380000000000001e-08
72;176;12.54;0.0;2.42e-06;8.99e-08
72;176;12.67;0.0;2.51e-06;9.58e-08
72;176;12.79;0.0;2.37e-06;9.49e-08
72;176;12.92;0.0;2.36e-06;8.730000000000001e-08
72;176;13.04;0.0;2.33e-06;9.31e-08
72;176;13.17;0.0;2.19e-06;9.880000000000001e-08
72;176;13.29;0.0;1.95e-06;9.79e-08
72;176;13.42;0.0;1.94e-06;1.0300000000000001e-07
72;176;13.54;0.0;2.08e-06;1.0199999999999999e-07
72;176;13.67;0.0;1.78e-06;1.0199999999999999e-07
72;176;13.79;0.0;1.91e-06;1.0699999999999999e-07
72;176;13.92;0.0;1.83e-06;1.06e-07
72;176;14.04;0.0;1.69e-06;8.65e-08
72;176;14.17;0.0;1.74e-06;9.18e-08
72;176;14.29;0.0;1.92e-06;1.0300000000000001e-07
72;176;14.42;0.0;1.74e-06;1.0199999999999999e-07
72;176;14.54;0.0;1.83e-06;1.0699999999999999e-07
72;176;14.67;0.0;2E-06;1.06e-07
72;176;14.79;0.0;1.9e-06;1.11e-07
72;176;14.92;0.0;1.88e-06;9.880000000000001e-08
72;176;15.04;0.0;2.06e-06;5.7699999999999994e-08
72;176;15.17;0.0;1.98e-06;6.29e-08
72;176;15.29;0.0;1.84e-06;6.24e-08
72;176;15.42;0.0;1.91e-06;6.19e-08
72;176;15.54;0.0;1.83e-06;5.5800000000000003e-08
72;176;15.67;0.0;1.69e-06;6.09e-08
72;176;15.79;0.0;1.7e-06;5.49e-08
72;176;15.92;0.0;1.73e-06;5.4500000000000005e-08
72;176;16.04;0.0;1.61e-06;3.79e-08
72;176;16.17;0.0;1.59e-06;4.29e-08
72;176;16.29;0.0;1.59e-06;4.26e-08
72;176;16.42;0.0;1.51e-06;3.7e-08
72;176;16.54;0.0;1.55e-06;4.2e-08
72;176;16.67;0.0;1.48e-06;4.16e-08
72;176;16.79;0.0;1.42e-06;3.62e-08
72;176;16.92;0.0;1.32e-06;4.0999999999999997e-08
72;176;17.04;0.0;1.28e-06;3.56e-08
72;176;17.17;0.0;1.16e-06;4.04e-08
72;176;17.29;0.0;1.12e-06;4.0099999999999995e-08
72;176;17.42;0.0;1.1e-06;3.49e-08
72;176;17.54;0.0;9.54e-07;3.46e-08
72;176;17.67;0.0;9.13e-07;3.93e-08
72;176;17.79;0.0;8.58e-07;3.41e-08
72;176;17.92;0.0;8.76e-07;3.87e-08
72;176;18.04;0.0;8.41e-07;3.85e-08
72;176;18.17;0.0;8.64e-07;3.82e-08
72;176;18.29;0.0;7.82e-07;3.79e-08
